Fecha,BONOMX5,BONOUSA5,Diferencia
2024-09-13 00:00:00,9.196,3.435,5.760999999999999
2024-09-17 00:00:00,9.136,3.443,5.693
2024-09-18 00:00:00,9.086,3.493,5.593
2024-09-19 00:00:00,9.06,3.486,5.574
2024-09-20 00:00:00,9.066,3.5,5.566000000000001
2024-09-23 00:00:00,9.046,3.506,5.539999999999999
2024-09-24 00:00:00,8.98,3.472,5.508000000000001
2024-09-25 00:00:00,9.08,3.529,5.551
2024-09-26 00:00:00,9.106,3.565,5.541
2024-09-27 00:00:00,9.12,3.503,5.616999999999999
2024-09-30 00:00:00,9.1,3.564,5.536
2024-10-02 00:00:00,9.186,3.552,5.634
2024-10-03 00:00:00,9.23,3.628,5.602
2024-10-04 00:00:00,9.406,3.804,5.602
2024-10-07 00:00:00,9.496,3.867,5.6290000000000004
2024-10-08 00:00:00,9.44,3.848,5.592
2024-10-09 00:00:00,9.516,3.917,5.599
2024-10-10 00:00:00,9.596,3.889,5.707000000000001
2024-10-11 00:00:00,9.526,3.898,5.628
2024-10-14 00:00:00,9.526,3.912,5.614
2024-10-15 00:00:00,9.596,3.854,5.742
2024-10-16 00:00:00,9.703,3.846,5.856999999999999
2024-10-17 00:00:00,9.735,3.904,5.8309999999999995
2024-10-18 00:00:00,9.766,3.88,5.886
2024-10-21 00:00:00,9.863,3.985,5.878
2024-10-22 00:00:00,9.966,4.006,5.959999999999999
2024-10-23 00:00:00,9.976,4.057,5.9190000000000005
2024-10-24 00:00:00,9.916,4.021,5.8950000000000005
2024-10-25 00:00:00,9.966,4.052,5.914
2024-10-28 00:00:00,9.966,4.108,5.858
2024-10-29 00:00:00,9.846,4.104,5.742
2024-10-30 00:00:00,9.81,4.156,5.654000000000001
2024-10-31 00:00:00,9.846,4.154,5.692
2024-11-01 00:00:00,9.983,4.226,5.757000000000001
2024-11-04 00:00:00,9.956,4.148,5.808
2024-11-05 00:00:00,9.876,4.156,5.72
2024-11-06 00:00:00,9.806,4.269,5.536999999999999
2024-11-07 00:00:00,9.726,4.169,5.557000000000001
2024-11-08 00:00:00,9.77,4.192,5.577999999999999
2024-11-12 00:00:00,9.9,4.314,5.586
2024-11-13 00:00:00,9.871,4.302,5.569000000000001
2024-11-14 00:00:00,9.81,4.334,5.476000000000001
2024-11-15 00:00:00,9.766,4.311,5.455
2024-11-19 00:00:00,9.64,4.26,5.380000000000001
2024-11-20 00:00:00,9.63,4.283,5.347
2024-11-21 00:00:00,9.756,4.299,5.457
2024-11-22 00:00:00,9.766,4.305,5.461
2024-11-25 00:00:00,9.706,4.175,5.531
2024-11-26 00:00:00,9.826,4.182,5.644
2024-11-27 00:00:00,9.725,4.133,5.592
2024-11-29 00:00:00,9.676,4.053,5.623
2024-12-02 00:00:00,9.72,4.091,5.6290000000000004
2024-12-03 00:00:00,9.696,4.112,5.584
2024-12-04 00:00:00,9.738,4.07,5.667999999999999
2024-12-05 00:00:00,9.756,4.074,5.682
2024-12-06 00:00:00,9.677,4.031,5.646
2024-12-09 00:00:00,9.79,4.075,5.714999999999999
2024-12-10 00:00:00,9.636,4.098,5.537999999999999
2024-12-11 00:00:00,9.575,4.138,5.436999999999999
2024-12-13 00:00:00,9.786,4.247,5.539
2024-12-16 00:00:00,9.71,4.258,5.452000000000001
2024-12-17 00:00:00,9.746,4.258,5.488
2024-12-18 00:00:00,9.736,4.405,5.331
2024-12-19 00:00:00,9.876,4.422,5.454
2024-12-20 00:00:00,9.956,4.384,5.571999999999999
2024-12-23 00:00:00,10.046,4.435,5.611
2024-12-24 00:00:00,9.996,4.437,5.559
2024-12-26 00:00:00,10.006,4.435,5.571000000000001
2024-12-27 00:00:00,10.036,4.463,5.5729999999999995
2024-12-30 00:00:00,10.006,4.36,5.646
2024-12-31 00:00:00,9.966,4.378,5.587999999999999
2025-01-02 00:00:00,9.936,4.371,5.5649999999999995
2025-01-03 00:00:00,9.996,4.415,5.581
2025-01-06 00:00:00,9.986,4.421,5.565
2025-01-07 00:00:00,9.916,4.463,5.453
2025-01-08 00:00:00,9.866,4.461,5.404999999999999
2025-01-09 00:00:00,9.78,4.454,5.326
2025-01-10 00:00:00,9.946,4.578,5.367999999999999
2025-01-13 00:00:00,10.026,4.609,5.417
2025-01-14 00:00:00,9.993,4.598,5.3950000000000005
2025-01-15 00:00:00,9.89,4.45,5.44
2025-01-16 00:00:00,9.855,4.395,5.460000000000001
2025-01-17 00:00:00,9.976,4.429,5.547000000000001
2025-01-21 00:00:00,9.786,4.391,5.395
2025-01-22 00:00:00,9.666,4.438,5.228000000000001
2025-01-23 00:00:00,9.68,4.451,5.229
2025-01-24 00:00:00,9.656,4.42,5.236000000000001
2025-01-27 00:00:00,9.686,4.333,5.353
2025-01-28 00:00:00,9.565,4.33,5.234999999999999
2025-01-29 00:00:00,9.615,4.337,5.2780000000000005
2025-01-30 00:00:00,9.61,4.323,5.286999999999999
2025-01-31 00:00:00,9.61,4.332,5.278
2025-02-04 00:00:00,9.616,4.318,5.298
2025-02-05 00:00:00,9.546,4.249,5.297
2025-02-06 00:00:00,9.43,4.274,5.156
2025-02-07 00:00:00,9.337,4.346,4.991
2025-02-10 00:00:00,9.383,4.341,5.041999999999999
2025-02-11 00:00:00,9.506,4.371,5.135
2025-02-13 00:00:00,9.526,4.39,5.136
2025-02-14 00:00:00,9.506,4.328,5.178
2025-02-18 00:00:00,9.476,4.401,5.075000000000001
2025-02-19 00:00:00,9.51,4.364,5.146
2025-02-20 00:00:00,9.397,4.346,5.051
2025-02-21 00:00:00,9.356,4.27,5.086
2025-02-24 00:00:00,9.36,4.234,5.1259999999999994
2025-02-26 00:00:00,9.23,4.083,5.147
2025-02-27 00:00:00,9.169,4.078,5.091
2025-02-28 00:00:00,9.18,4.01,5.17
2025-03-03 00:00:00,9.14,3.966,5.174
2025-03-04 00:00:00,9.2,4.041,5.158999999999999
2025-03-05 00:00:00,9.12,4.075,5.044999999999999
2025-03-06 00:00:00,9.11,4.058,5.052
2025-03-07 00:00:00,9.051,4.083,4.968
2025-03-10 00:00:00,9.12,3.974,5.145999999999999
2025-03-11 00:00:00,9.073,4.038,5.035
2025-03-12 00:00:00,9.18,4.073,5.106999999999999
2025-03-13 00:00:00,9.1,4.026,5.074
2025-03-14 00:00:00,9.09,4.092,4.998
2025-03-18 00:00:00,9.042,4.073,4.968999999999999
2025-03-20 00:00:00,8.97,4.015,4.955000000000001
2025-03-21 00:00:00,9.0,4.006,4.994
2025-03-24 00:00:00,9.03,4.097,4.932999999999999
2025-03-25 00:00:00,9.002,4.069,4.933000000000001
2025-03-26 00:00:00,8.99,4.097,4.893
2025-03-27 00:00:00,8.988,4.092,4.896
2025-03-28 00:00:00,8.91,3.98,4.93
2025-03-31 00:00:00,8.823,3.954,4.869
2025-04-01 00:00:00,8.83,3.914,4.916
2025-04-02 00:00:00,8.726,3.873,4.853000000000001
2025-04-03 00:00:00,8.52,3.736,4.783999999999999
2025-04-04 00:00:00,8.63,3.704,4.926
2025-04-07 00:00:00,8.68,3.885,4.795
2025-04-08 00:00:00,8.79,3.917,4.872999999999999
2025-04-09 00:00:00,8.79,4.046,4.743999999999999
2025-04-10 00:00:00,8.72,4.07,4.65
2025-04-11 00:00:00,8.87,4.168,4.701999999999999
2025-04-14 00:00:00,8.85,4.017,4.832999999999999
2025-04-15 00:00:00,8.76,3.987,4.773
2025-04-16 00:00:00,8.73,3.908,4.822000000000001
2025-04-21 00:00:00,8.79,3.979,4.810999999999999
2025-04-22 00:00:00,8.775,3.992,4.783
2025-04-23 00:00:00,8.8,4.017,4.783
2025-04-24 00:00:00,8.71,3.931,4.779000000000001
2025-04-25 00:00:00,8.7,3.876,4.824
2025-04-28 00:00:00,8.667,3.807,4.859999999999999
2025-04-29 00:00:00,8.712,3.768,4.944
2025-04-30 00:00:00,8.68,3.732,4.9479999999999995
2025-05-02 00:00:00,8.725,3.916,4.808999999999999
2025-05-05 00:00:00,8.71,3.944,4.766000000000001
2025-05-06 00:00:00,8.64,3.891,4.7490000000000006
2025-05-07 00:00:00,8.6,3.864,4.736
2025-05-08 00:00:00,8.66,3.987,4.673
2025-05-09 00:00:00,8.69,4.0,4.6899999999999995
2025-05-12 00:00:00,8.735,4.109,4.6259999999999994
2025-05-13 00:00:00,8.79,4.098,4.691999999999999
2025-05-14 00:00:00,8.798,4.171,4.627
2025-05-15 00:00:00,8.894,4.048,4.846
2025-05-16 00:00:00,8.71,4.069,4.641000000000001
2025-05-19 00:00:00,8.91,4.06,4.8500000000000005
2025-05-20 00:00:00,8.752,4.069,4.683000000000001
2025-05-21 00:00:00,8.8,4.158,4.642
2025-05-22 00:00:00,8.77,4.09,4.68
2025-05-23 00:00:00,8.762,4.077,4.6850000000000005
2025-05-26 00:00:00,8.79,4.081,4.708999999999999
2025-05-27 00:00:00,8.79,4.032,4.757999999999999
2025-05-28 00:00:00,8.77,4.061,4.709
2025-05-29 00:00:00,8.712,3.999,4.712999999999999
2025-05-30 00:00:00,8.68,3.959,4.721
2025-06-02 00:00:00,8.677,4.003,4.6739999999999995
2025-06-03 00:00:00,8.645,4.025,4.619999999999999
2025-06-04 00:00:00,8.53,3.924,4.606
2025-06-05 00:00:00,8.514,3.989,4.5249999999999995
2025-06-06 00:00:00,8.512,4.118,4.394
2025-06-09 00:00:00,8.568,4.08,4.4879999999999995
2025-06-10 00:00:00,8.58,4.088,4.492
2025-06-11 00:00:00,8.65,4.018,4.632000000000001
2025-06-12 00:00:00,8.644,3.971,4.673
2025-06-13 00:00:00,8.755,4.005,4.750000000000001
2025-06-16 00:00:00,8.677,4.034,4.643
2025-06-17 00:00:00,8.663,3.985,4.678000000000001
2025-06-18 00:00:00,8.62,3.985,4.635
2025-06-19 00:00:00,8.615,3.971,4.644
2025-06-20 00:00:00,8.63,3.959,4.671000000000001
2025-06-23 00:00:00,8.656,3.909,4.747000000000001
2025-06-24 00:00:00,8.8,3.86,4.940000000000001
2025-06-25 00:00:00,8.565,3.848,4.717
2025-06-26 00:00:00,8.571,3.795,4.776
2025-06-27 00:00:00,8.56,3.826,4.734
2025-06-30 00:00:00,8.582,3.8,4.782000000000001
2025-07-01 00:00:00,8.543,3.832,4.710999999999999
2025-07-02 00:00:00,8.526,3.867,4.659
2025-07-03 00:00:00,8.538,3.938,4.6
2025-07-08 00:00:00,8.804,3.987,4.817
2025-07-09 00:00:00,8.667,3.92,4.747
2025-07-10 00:00:00,8.564,3.931,4.633
2025-07-11 00:00:00,8.556,3.992,4.563999999999999
2025-07-15 00:00:00,8.804,4.052,4.752000000000001
2025-07-23 00:00:00,8.804,3.936,4.868
2025-07-29 00:00:00,8.804,3.906,4.898
2025-08-01 00:00:00,8.524,3.771,4.752999999999999
2025-08-05 00:00:00,8.454,3.762,4.692
2025-08-08 00:00:00,8.374,3.828,4.546000000000001
2025-08-12 00:00:00,8.404,3.822,4.582
2025-08-13 00:00:00,8.314,3.772,4.542
2025-08-15 00:00:00,8.384,3.845,4.539
2025-08-19 00:00:00,8.374,3.822,4.5520000000000005
2025-08-22 00:00:00,8.284,3.757,4.527000000000001
2025-08-28 00:00:00,8.254,3.696,4.558
2025-09-02 00:00:00,8.224,3.743,4.481
2025-09-03 00:00:00,8.244,3.685,4.558999999999999
2025-09-05 00:00:00,8.144,3.583,4.561
2025-09-08 00:00:00,8.134,3.57,4.564
2025-09-10 00:00:00,8.164,3.582,4.582
2025-09-12 00:00:00,8.064,3.625,4.439
2025-09-18 00:00:00,8.114,3.663,4.4510000000000005
2025-09-22 00:00:00,8.004,3.696,4.308
2025-09-23 00:00:00,8.0,3.677,4.323
2025-09-24 00:00:00,8.0,3.71,4.29
2025-09-25 00:00:00,8.0,3.769,4.231
2025-09-26 00:00:00,8.01,3.77,4.24
2025-09-29 00:00:00,8.08,3.741,4.339
2025-09-30 00:00:00,8.064,3.734,4.33
2025-10-01 00:00:00,8.06,3.68,4.380000000000001
2025-10-02 00:00:00,8.044,3.675,4.369000000000001
2025-10-03 00:00:00,8.04,3.708,4.331999999999999
2025-10-06 00:00:00,8.034,3.745,4.289000000000001
2025-10-07 00:00:00,8.064,3.706,4.3580000000000005
2025-10-08 00:00:00,8.05,3.722,4.328000000000001
2025-10-09 00:00:00,8.06,3.741,4.319000000000001
2025-10-10 00:00:00,8.0,3.647,4.353
2025-10-13 00:00:00,7.944,3.633,4.311
2025-10-14 00:00:00,7.964,3.602,4.362
2025-10-15 00:00:00,7.96,3.63,4.33
2025-10-16 00:00:00,7.9,3.55,4.3500000000000005
2025-10-17 00:00:00,7.87,3.592,4.2780000000000005
2025-10-20 00:00:00,7.89,3.579,4.311
2025-10-21 00:00:00,7.89,3.56,4.33
2025-10-22 00:00:00,7.844,3.553,4.291
2025-10-23 00:00:00,7.84,3.597,4.243
2025-10-24 00:00:00,7.884,3.602,4.282
2025-10-27 00:00:00,7.88,3.616,4.263999999999999
2025-10-28 00:00:00,7.86,3.613,4.247
2025-10-29 00:00:00,7.86,3.699,4.1610000000000005
2025-10-30 00:00:00,7.91,3.72,4.1899999999999995
2025-10-31 00:00:00,7.89,3.717,4.173
2025-11-03 00:00:00,7.9,3.715,4.1850000000000005
2025-11-04 00:00:00,7.94,3.701,4.239000000000001
2025-11-05 00:00:00,7.96,3.765,4.195
2025-11-06 00:00:00,7.97,3.689,4.281
2025-11-07 00:00:00,8.0,3.68,4.32
2025-11-10 00:00:00,8.06,3.71,4.3500000000000005
2025-11-11 00:00:00,8.06,3.659,4.401000000000001
2025-11-12 00:00:00,8.09,3.668,4.422
2025-11-13 00:00:00,8.06,3.703,4.357000000000001
2025-11-14 00:00:00,8.06,3.734,4.3260000000000005
2025-11-17 00:00:00,8.07,3.721,4.349
2025-11-18 00:00:00,8.07,3.694,4.376
2025-11-19 00:00:00,8.05,3.708,4.3420000000000005
2025-11-20 00:00:00,8.05,3.673,4.377000000000001
2025-11-21 00:00:00,8.08,3.618,4.462
2025-11-24 00:00:00,8.11,3.605,4.504999999999999
2025-11-25 00:00:00,8.08,3.565,4.515000000000001
2025-11-26 00:00:00,8.08,3.574,4.506
2025-11-27 00:00:00,8.004,3.583,4.420999999999999
2025-11-28 00:00:00,8.0,3.598,4.402
2025-12-01 00:00:00,8.01,3.673,4.337
2025-12-02 00:00:00,8.01,3.659,4.351
2025-12-03 00:00:00,8.0,3.624,4.3759999999999994
2025-12-04 00:00:00,7.98,3.683,4.297000000000001
2025-12-05 00:00:00,8.03,3.715,4.3149999999999995
2025-12-08 00:00:00,8.17,3.752,4.418
2025-12-09 00:00:00,8.15,3.78,4.370000000000001
2025-12-10 00:00:00,8.334,3.755,4.579
2025-12-11 00:00:00,8.364,3.715,4.649000000000001
2025-12-12 00:00:00,8.36,3.75,4.609999999999999
2025-12-15 00:00:00,8.374,3.733,4.641
2025-12-16 00:00:00,8.37,3.693,4.677
2025-12-17 00:00:00,8.28,3.695,4.584999999999999
2025-12-18 00:00:00,8.22,3.66,4.5600000000000005
2025-12-19 00:00:00,8.18,3.695,4.484999999999999
2025-12-22 00:00:00,8.4,3.718,4.682
2025-12-23 00:00:00,8.26,3.742,4.518
2025-12-24 00:00:00,8.24,3.715,4.525
2025-12-26 00:00:00,8.24,3.696,4.5440000000000005
2025-12-29 00:00:00,8.24,3.675,4.565
2025-12-30 00:00:00,8.23,3.682,4.548
2025-12-31 00:00:00,8.2,3.711,4.488999999999999
2026-01-01 00:00:00,8.2,3.722,4.478
2026-01-02 00:00:00,8.16,3.739,4.421
2026-01-05 00:00:00,8.16,3.71,4.45
2026-01-06 00:00:00,8.024,3.72,4.3039999999999985
2026-01-07 00:00:00,8.02,3.694,4.326
2026-01-08 00:00:00,8.064,3.736,4.327999999999999
2026-01-09 00:00:00,8.41,3.757,4.6530000000000005
2026-01-12 00:00:00,8.444,3.767,4.677000000000001
2026-01-13 00:00:00,8.44,3.743,4.696999999999999
2026-01-14 00:00:00,8.46,3.715,4.745000000000001
2026-01-15 00:00:00,8.41,3.762,4.648
2026-01-16 00:00:00,8.514,3.828,4.686
2026-01-19 00:00:00,8.51,3.835,4.675
2026-01-20 00:00:00,8.55,3.858,4.692
2026-01-21 00:00:00,8.63,3.831,4.799000000000001
2026-01-22 00:00:00,8.53,3.849,4.680999999999999
2026-01-23 00:00:00,8.464,3.837,4.627000000000001
2026-01-26 00:00:00,8.46,3.818,4.642000000000001
2026-01-27 00:00:00,8.404,3.814,4.59
2026-01-28 00:00:00,8.4,3.842,4.558
2026-01-29 00:00:00,8.36,3.805,4.555
2026-01-30 00:00:00,8.28,3.797,4.482999999999999
2026-02-02 00:00:00,8.33,3.835,4.495
2026-02-03 00:00:00,8.32,3.837,4.4830000000000005
2026-02-04 00:00:00,8.34,3.833,4.507
2026-02-05 00:00:00,8.38,3.752,4.628000000000001
2026-02-06 00:00:00,8.274,3.755,4.518999999999999
2026-02-09 00:00:00,8.27,3.743,4.526999999999999
2026-02-10 00:00:00,8.25,3.699,4.551
2026-02-11 00:00:00,8.2,3.741,4.459
2026-02-12 00:00:00,8.124,3.668,4.456
2026-02-13 00:00:00,8.12,3.609,4.510999999999999
2026-02-16 00:00:00,8.144,3.604,4.54
2026-02-17 00:00:00,8.18,3.621,4.558999999999999
2026-02-18 00:00:00,8.16,3.647,4.513
2026-02-19 00:00:00,8.15,3.647,4.503
2026-02-20 00:00:00,8.174,3.648,4.526
2026-02-23 00:00:00,8.174,3.581,4.593
2026-02-24 00:00:00,8.124,3.596,4.5280000000000005
2026-02-25 00:00:00,8.054,3.619,4.4350000000000005
2026-02-26 00:00:00,8.05,3.583,4.4670000000000005
2026-02-27 00:00:00,8.044,3.514,4.530000000000001
2026-03-02 00:00:00,8.134,3.622,4.5120000000000005
2026-03-03 00:00:00,8.13,3.631,4.4990000000000006
2026-03-04 00:00:00,8.214,3.669,4.545
2026-03-05 00:00:00,8.21,3.742,4.468000000000001
2026-03-06 00:00:00,8.41,3.717,4.693
2026-03-09 00:00:00,8.45,3.736,4.713999999999999
2026-03-10 00:00:00,8.53,3.715,4.8149999999999995
2026-03-11 00:00:00,8.42,3.782,4.638
2026-03-12 00:00:00,8.704,3.884,4.82
2026-03-13 00:00:00,8.874,3.874,5.0
2026-03-16 00:00:00,8.96,3.802,5.158000000000001
2026-03-17 00:00:00,8.96,3.786,5.174000000000001
2026-03-18 00:00:00,8.83,3.86,4.970000000000001
2026-03-19 00:00:00,8.93,3.92,5.01
2026-03-20 00:00:00,8.93,4.013,4.917
